Tweet,Time,Location,RT
RT  thatSilvaLining  With charter schools are least legislated  amp cap lofted  AB is poised to introduce online virtual charter schools  The,Thu Mar 26 17 52 47  0000 2020,I'm right here.,7
RT  yessirtns  Only essential services to be available   SCHOOLS  COLLEGES  UNIVERSITY all type of EDUCATION is missing from the ESSENTIAL,Thu Mar 26 17 52 33  0000 2020,"GUJARAT,INDIA",178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 52 24  0000 2020,,8268
Alex Krumm and university President Wendy Wintersteen agreed that his employment was no longer  in their best inter  ,Thu Mar 26 17 52 06  0000 2020,"Waterloo, Iowa",0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 51 43  0000 2020,"Des Moines, IA",8268
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 17 51 14  0000 2020,,127
RT  yessirtns  Only essential services to be available   SCHOOLS  COLLEGES  UNIVERSITY all type of EDUCATION is missing from the ESSENTIAL,Thu Mar 26 17 51 02  0000 2020,,178
RT  TengkuAmera  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning skil,Thu Mar 26 17 50 47  0000 2020,,1
RT  otipemsiw  I know that education can only take us so far  but it is really cool to see students from all disciplines and outside the un,Thu Mar 26 17 50 36  0000 2020, K’jipuktuk ,5
RT  zikokomag  The subject of this week s  AlutanChill is  the femii  a 500 level student at UNILAG and he tells us about how he wanted to,Thu Mar 26 17 50 13  0000 2020,somewhere hugging a tree,21
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 17 50 09  0000 2020,"Lahore, Pakistan",135
Training and education Free online Ivy League University courses   ,Thu Mar 26 17 50 09  0000 2020,"Uusimaa, Suomi",0
RT  Aweda thefirst     The first 3 pictures are Sola Akinriade Central library  Osun state university  the next 2 a,Thu Mar 26 17 49 47  0000 2020,Nigeria,23
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 17 49 46  0000 2020,"Detroit, MI",539
RT  CBCIndigenous   Language is key in all of our teachings  land based learning must include language component  educator says  ,Thu Mar 26 17 49 20  0000 2020,Anishinaabe/Haudenosaunee land,32
Tried explaining this to a psychology student recently  Her response  Don t speak to me about this again   Took  ,Thu Mar 26 17 49 14  0000 2020,"North West, England",0
RT  sask uasc  USask has a long history of distance education  as the idea of bringing the University to the people was one of its founding,Thu Mar 26 17 49 14  0000 2020,"Saskatoon, SK",5
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 17 49 11  0000 2020,The other London in Canada,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 48 54  0000 2020,"Arkansas, USA",8268
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 17 48 39  0000 2020,"Lahore, Pakistan",127
RT  musicbeatsform  Only essential services to be available   Schools  colleges  University  all type of education is missing from the Ess,Thu Mar 26 17 48 22  0000 2020,,76
RT  otipemsiw  I know that education can only take us so far  but it is really cool to see students from all disciplines and outside the un,Thu Mar 26 17 48 13  0000 2020,amiskwacîwâskahikanihk,5
Education doesn t make intellectuals Jamia Millia professor fails 15 non Muslim students  university suspends him  ,Thu Mar 26 17 48 09  0000 2020,,0
RT  otipemsiw  I know that education can only take us so far  but it is really cool to see students from all disciplines and outside the un,Thu Mar 26 17 48 05  0000 2020,,5
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 17 47 52  0000 2020,Vancouver,178
Education is not just about going to University and getting a degree  It is about widening our knowledge and learni  ,Thu Mar 26 17 46 58  0000 2020,,1
RT  yessirtns  Only essential services to be available   SCHOOLS  COLLEGES  UNIVERSITY all type of EDUCATION is missing from the ESSENTIAL,Thu Mar 26 17 46 35  0000 2020,India,178
RT  EDcivilrights  Today   entered into a resolution agreement with Penn State University to resolve Title IX violations and concerns O,Thu Mar 26 17 46 28  0000 2020,Chicago,2
Canada is giving everyone home from work 2k  and has already been paying for healthcare and education  But the US  ,Thu Mar 26 17 46 27  0000 2020,"Boston, MA",0
RT  Jack Brennan22  I am excited to announce my verbal commitment to play D1 soccer and continue my education at Depaul University  I would,Thu Mar 26 17 45 37  0000 2020,Libertyville High School,8
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 45 06  0000 2020,,8268
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 17 43 45  0000 2020,"Ontario, Canada",178
I know that education can only take us so far  but it is really cool to see students from all disciplines and outsi  ,Thu Mar 26 17 43 43  0000 2020,Antifa Ave,5
RT  ManMayal 144  The German Ministry of Education and university hospitals have come together to share knowledge about the new coronavirus,Thu Mar 26 17 43 31  0000 2020,"Multan, Pakistan",4
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 43 26  0000 2020,,8268
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 43 15  0000 2020,"South Carolina, USA",8268
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 43 02  0000 2020,"Aldeias Altas, Brasil",8268
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 43 00  0000 2020,Tampa FL,8268
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 41 56  0000 2020,"Philadelphia, PA",8268
 ConstanceIloh Wholeheartedly agree  The community college education I received was incredibly rigorous  When I tra  ,Thu Mar 26 17 41 52  0000 2020,"Irvine, CA",0
Only essential services to be available   Schools  colleges  University  all type of education is missing from th  ,Thu Mar 26 17 41 46  0000 2020,,0
More initiatives toward virtual learning    ,Thu Mar 26 17 41 44  0000 2020,,0
   Une agora virtuelle a t cre pour sortir la jeunesse autochtone de son isolement forc  ,Thu Mar 26 17 41 21  0000 2020,Montréal,2
 EricEngels Then why is the number of doctors per capita the same in the US and Canada  It s much more complicated than cost of education ,Thu Mar 26 17 41 20  0000 2020,"Chicago, IL",0
RT  xodanix3  Native ppl do not get college for free even though education was promised in the treaties for the stolen land everyone in thi,Thu Mar 26 17 41 11  0000 2020,outer space,296
RT  ItsJennyChen  In fact not until I return to further my education in an university setting that I saw Canadian non Chinese male professo,Thu Mar 26 17 41 10  0000 2020,,2
RT  ucu   The Vice Chancellor can t ignore his own survey data  though  He needs to work much more closely with UCU on real action to resto,Thu Mar 26 17 41 02  0000 2020,Dundee UK,27
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 40 29  0000 2020,United States,8268
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 17 40 17  0000 2020,"Sahiwal, Pakistan",127
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 17 40 09  0000 2020,,135
Graduation rate for Native students surges at the University of Minnesota   ,Thu Mar 26 17 40 01  0000 2020,Seattle,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 39 50  0000 2020,"San Diego, CA",8268
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 39 40  0000 2020,,8268
RT  Aweda thefirst     The first 3 pictures are Sola Akinriade Central library  Osun state university  the next 2 a,Thu Mar 26 17 39 32  0000 2020, Ibadan 🇳🇬 ,23
RT  xodanix3  Native ppl do not get college for free even though education was promised in the treaties for the stolen land everyone in thi,Thu Mar 26 17 39 05  0000 2020,chicago,296
RT  uOttawaEdu   uOttawa Faculty of Education professors Michelle Hagerman  mshagerman   and Joel Westheimer  joelwestheimer  offer tips,Thu Mar 26 17 38 34  0000 2020,"Ottawa, Canada / New York City",11
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 17 38 33  0000 2020,,127
 amp   The education world has been turned upside down  Online learning may reshape the classroom  via  globeandmail  ,Thu Mar 26 17 38 11  0000 2020,"Winnipeg, Manitoba, 🇨🇦",0
RT  educause  2020  Implications Essay  Egyptian    Open education might help Egyptian higher ed address inequities i,Thu Mar 26 17 38 03  0000 2020,UK,3
RT  KeanUniversity  As COVID 19 continues to disrupt many aspects of life  the University has decided to implement optional Pass Fail gra,Thu Mar 26 17 37 57  0000 2020,,1
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 37 51  0000 2020,,8268
RT  Cisco  Teachers   reach your students   no matter where they are       northernVTU   ,Thu Mar 26 17 37 50  0000 2020,,18
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 17 37 25  0000 2020,"Gujrat, Pakistan",127
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 36 35  0000 2020,"Brick, NJ",8268
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 36 24  0000 2020,,8268
Santa Clara University is looking for teammates like you  See our latest  job openings  including  Senior  ,Thu Mar 26 17 36 09  0000 2020,"San Jose, CA",0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 36 04  0000 2020,Flyover,8268
Please raise the voice for this issue of students  It is not the issue of a single department of any University  It  ,Thu Mar 26 17 35 55  0000 2020,"Multan, Pakistan",0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 17 35 50  0000 2020,,8268
In fact not until I return to further my education in an university setting that I saw Canadian non Chinese male pr  ,Thu Mar 26 17 35 48  0000 2020,"Kingston, Ontario",2
RT  musicbeatsform  Only essential services to be available   Schools  colleges  University  all type of education is missing from the Ess,Thu Mar 26 17 35 12  0000 2020,India,76
